0.001,"{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}"
0.002,"{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21752, 0, 0, 0, 0, 0, 0, 0, 0, 25124, 0, 0, 13110, 0, 0, 0, 21008, 0, 0, 47246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17028, 0, 0, 0, 0, 0, 20376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43350, 0, 0, 0, 0, 53284, 0, 0, 0, 0, 0, 0, 0, 0}"
0.003,"{0, 0, 0, 0, 8396, 14072, 0, 0, 0, 0, 0, 15108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47432, 0, 0, 10386, 0, 18356, 18370, 0, 22292, 0, 0, 25752, 15230, 0, 30364, 0, 0, 13932, 0, 0, 0, 49960, 30934, 10878, 0, 0, 0, 0, 17812, 8664, 0, 0, 0, 60052, 30228, 0, 5378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5332, 0, 0, 0, 0, 43586, 0, 0, 0, 12806, 0, 0, 22774, 25618, 0, 9156, 0, 18234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13154, 0, 0, 0, 0, 0, 59916, 0, 0, 0, 0, 0, 0, 0, 9630, 0, 0, 0, 0, 0, 0, 0, 0, 13050, 0, 0, 42850, 37060, 0, 23132, 0, 0, 0, 0, 0, 0, 9492, 105934, 0, 0, 0, 0, 0, 0, 0, 0, 5528, 0, 0, 0, 0, 0, 59678, 0, 0, 0, 13724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18674, 0, 15298, 0, 4808, 0, 0, 27712, 0, 0, 0, 0, 0, 78014, 0, 21856, 0, 0, 0, 0, 0, 0, 64352, 0, 0, 0, 13334, 0, 36230, 0, 0, 0, 0, 0, 0, 0, 0, 22596, 0, 0, 0, 0, 0, 0, 0, 0, 37572, 0, 0, 0, 33286, 0, 0, 0, 0, 0, 0, 40780, 0, 0, 0, 0, 0, 0, 48470, 17830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97140, 0, 0, 12966, 24742, 29088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20342, 0, 0, 0, 0, 0, 0, 194930, 0, 21406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21522, 0, 22092, 0, 0, 0, 0, 0, 0, 15214, 0, 0, 0, 46478, 32370, 9080, 17686, 0, 32690, 17918, 0, 0, 34462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30542, 0, 0, 35024, 26648, 0, 0, 0, 46674, 0, 14408, 0, 0, 0, 0, 0, 0, 16172, 0, 0, 8680, 0, 0, 33168, 0, 0, 0, 26002, 0, 0, 0, 0, 0, 0, 0, 0, 31496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13608, 41176, 0, 0, 0, 134192, 39384, 0, 0, 0, 0, 0, 0, 50684, 36870, 37054, 21008, 0, 27702, 0, 30452, 24816, 0, 0, 10140, 34692, 0, 0, 37932, 0, 0, 0, 0, 0, 0, 0, 0, 81352, 0, 21178, 0, 0, 0, 0, 0, 0, 17108, 0, 0, 0}"
0.004,"{0, 0, 0, 0, 0, 0, 0, 9010, 0, 29792, 0, 0, 8634, 44322, 0, 8702, 0, 0, 0, 0, 16914, 0, 5150, 128692, 10070, 13094, 32542, 48610, 8680, 13520, 0, 38964, 0, 0, 6058, 0, 119366, 29148, 0, 23158, 0, 0, 13864, 0, 6266, 0, 43928, 8084, 0, 0, 0, 0, 26344, 13582, 14090, 37050, 20626, 0, 0, 0, 28778, 0, 17032, 0, 0, 48766, 13850, 0, 9150, 0, 39638, 9528, 0, 0, 9018, 22174, 20368, 0, 0, 0, 32002, 10190, 68268, 21738, 0, 0, 0, 0, 19810, 0, 0, 0, 0, 0, 0, 32598, 0, 0, 12642, 0, 22500, 0, 78624, 0, 0, 53482, 17704, 0, 0, 34822, 0, 0, 0, 20726, 28040, 0, 0, 35766, 0, 18236, 0, 25434, 17958, 23304, 10040, 0, 35122, 17098, 0, 17676, 31674, 0, 72900, 0, 8630, 0, 13180, 14368, 13888, 22004, 0, 37930, 29188, 23510, 0, 0, 43148, 9858, 0, 10120}"
0.005,"{0, 13390, 63770, 9604, 27880, 0, 0, 35280, 49834, 0, 0, 0, 20360, 0, 28000, 28724, 0, 25506, 0, 38634, 0, 0, 5286, 4468, 8584, 0, 0, 16602, 0, 50528, 0, 27094, 12490, 0, 0, 31254, 17858, 5832, 9886, 20608, 18140, 38336, 4680, 4876, 8982, 20740, 22146, 15748, 39518, 38626, 23474, 41150, 17024, 0, 17236, 9402, 9588, 0, 0, 9232, 0, 5854, 0, 45230, 9126, 0, 0, 0, 0, 0, 0, 9702, 26548, 0, 27242, 18306, 63386, 73566, 30334, 31632, 0, 39496, 0, 26894, 13002, 13460, 0, 0, 16486, 22036, 0, 18948, 0, 0, 29478, 13024, 4640, 24280, 0, 25504, 0, 0, 0, 0, 0, 9416, 0, 0, 0, 0, 31288, 0, 0, 0, 4116, 14646, 37968, 26694, 0, 0, 0, 26384, 0, 5496, 20792, 0, 0, 13258, 17852, 8988, 0, 0, 21916, 29988, 0, 8768, 0, 8626, 9518, 32252, 9486, 9554, 0, 12760, 11914, 19268, 0, 0, 4236, 20134}"
0.006,"{21048, 25470, 14544, 21514, 0, 0, 0, 14288, 17122, 64686, 17250, 0, 4490, 32900, 9756, 9268, 5680, 11992, 0, 28866, 16188, 13376, 22344, 0, 0, 5990, 0, 5194, 0, 5776, 7974, 23236, 0, 8628, 4750, 10308, 0, 13776, 0, 0, 32412, 36028, 10870, 5144, 45238, 20336, 16254, 13802, 15304, 35082, 0, 0, 13402, 24116, 32338, 9438, 0, 9412, 4856, 36860, 37016, 21890, 4722, 4912, 19634, 9154, 12084, 0, 4916, 0, 5256, 28670, 17860, 0, 0, 13540, 4580, 0, 23272, 10454, 0, 14892, 10594, 8288, 0, 37004, 26942, 0, 9372, 0, 8346, 0, 21106, 34940, 26334, 0, 0, 15384, 27232, 14706, 16604, 57612, 0, 18468, 58868, 19700, 20994, 16506, 4292, 22082, 8656, 27502, 0, 0, 23670, 20882, 0, 4998, 13186, 23358, 16642, 9410, 0, 12890, 48030, 29066, 0, 5110, 26888, 12986, 73324, 32550, 0, 13370, 0, 13898, 5406, 4538, 15958, 3902, 14492, 0, 0, 0, 46946, 17390, 5438, 27842, 11280, 0}"
0.007000000000000001,"{0, 22468, 0, 19514, 18220, 0, 17594, 15636, 5184, 10076, 10496, 0, 0, 7304, 12840, 0, 26578, 12118, 15564, 23236, 15202, 16060, 10650, 0, 33108, 0, 8752, 0, 16318, 15502, 9636, 19940, 18296, 14844, 18072, 14128, 14466, 5512, 27852, 7956, 0, 4484, 18524, 5058, 14066, 5500, 37382, 9088, 29060, 13252, 12410, 15492, 4992, 6142, 5056, 20902, 9482, 23958, 21224, 9310, 22984, 28052, 9972, 4722, 45472, 5470, 20100, 6606, 31022, 0, 0, 10860, 35154, 8286, 9996, 13888, 42568, 6100, 9606, 25044, 31116, 31470, 23998, 0, 4378, 6120, 0, 7930, 22702, 16562, 4914, 14180, 3728, 8080, 4020, 10392, 0, 6484, 0, 0, 12274, 14490, 18988, 19890, 3872, 6536, 13108, 12108, 23122, 0, 4072, 11708, 9378, 9232, 27338, 17980, 13144, 25920, 8580, 28030, 30388, 5324, 18804, 14088, 6154, 33040, 15676, 51526, 17992, 8552, 8732, 17362, 4514, 0, 28298, 19310, 33380, 8632, 8850, 12268, 17636, 9490, 5874, 14838, 4402, 5190, 9624, 20512, 13084, 0}"
0.008,"{12840, 4956, 4854, 12156, 0, 13840, 16076, 0, 9576, 8916, 6910, 5376, 5584, 5052, 16412, 6280, 11926, 11440, 28774, 29112, 9140, 56684, 12378, 4116, 13754, 0, 5208, 17020, 9556, 8982, 29274, 6640, 13258, 9884, 5214, 4848, 5402, 4508, 3894, 5074, 8714, 0, 9282, 4482, 11218, 0, 12084, 4384, 5368, 0, 8946, 8496, 14998, 5696, 8226, 8048, 0, 4806, 14428, 8124, 14348, 15242, 5676, 5586, 13660, 0, 0, 10806, 4966, 18996, 12918, 14474, 13980, 5014, 3966, 27760, 8084, 0, 12488, 15132, 4432, 5092, 0, 4292, 8446, 23808, 9112, 28224, 12038, 4154, 5654, 31836, 37000, 0, 16434, 22294, 4596, 5348, 25336, 0, 9888, 0, 27288, 4532, 15070, 20572, 4136, 8530, 7594, 4794, 0, 0, 4838, 0, 6214, 23950, 6366, 14470, 0, 5498, 10558, 8134, 7828, 9234, 15526, 9390, 14530, 12566, 4738, 16778, 5502, 10330, 5934, 12334, 9604, 9304, 0, 8790, 5288, 28282, 3932, 9708, 4642, 11188, 35118, 9220, 4242, 5116, 0, 9688}"
0.009,"{0, 10186, 6560, 10028, 10380, 4686, 0, 4464, 5822, 6616, 6206, 6030, 6212, 13930, 9732, 18726, 7768, 13274, 21042, 4904, 5532, 10536, 11350, 4776, 4326, 20098, 14568, 5634, 5178, 8022, 0, 0, 19806, 28230, 16440, 15262, 13720, 5250, 4822, 5394, 19588, 0, 0, 21266, 3970, 9990, 10156, 26220, 0, 9078, 7830, 0, 19770, 4936, 21400, 6646, 26288, 9870, 4522, 8260, 19016, 10846, 3916, 4568, 3456, 0, 5636, 7936, 16030, 4082, 13440, 14376, 0, 9714, 27768, 4576, 8570, 5112, 33560, 9178, 15306, 17008, 34050, 6948, 6848, 5036, 10160, 4726, 0, 7464, 21752, 15840, 5604, 9434, 10322, 5506, 11780, 5970, 7578, 9214, 8930, 8838, 4636, 30336, 8578, 10126, 9552, 8768, 6754, 0, 7920, 16406, 4394, 11516, 4632, 12758, 13628, 11036, 3836, 8464, 20276, 0, 15338, 4078, 8150, 4408, 23540, 4650, 0, 17594, 4640, 11124, 5342, 0, 4396, 10720, 12742, 0, 16902, 8178, 0, 17308, 11602, 4162, 8654, 4564, 10028, 0, 6138, 14438}"
0.01,"{9626, 4026, 0, 10218, 0, 10476, 12568, 8856, 11522, 8528, 4226, 4458, 9102, 5326, 10732, 3686, 19546, 9354, 10404, 4376, 7984, 4760, 11058, 11580, 6442, 0, 6282, 15844, 5004, 6954, 4910, 4020, 3994, 3796, 5086, 21638, 6112, 26976, 10626, 8392, 5916, 5924, 15216, 5366, 51802, 14694, 11104, 5230, 4496, 5502, 5792, 10290, 4568, 10388, 4420, 5206, 14282, 14090, 11458, 13096, 8994, 4886, 13910, 15022, 14018, 41006, 3550, 5266, 4466, 0, 7408, 7892, 10156, 10066, 6916, 4538, 11738, 15300, 3376, 0, 17154, 8264, 5350, 0, 10848, 11458, 0, 9338, 4218, 3786, 3904, 7620, 0, 4350, 11314, 4888, 4166, 14222, 4430, 5544, 4800, 0, 8742, 4066, 7564, 4684, 5388, 8414, 4968, 8240, 4258, 4886, 15324, 6072, 4088, 4296, 4376, 5152, 6230, 11584, 5184, 5370, 4092, 8500, 4982, 15200, 18254, 0, 18340, 3930, 11278, 6054, 3408, 23706, 9064, 4080, 4960, 8318, 21470, 4568, 9330, 11624, 8390, 9430, 6556, 13418, 4608, 13160, 4916, 10116}"
