0.0008,"{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}"
0.0009000000000000001,"{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}"
0.001,"{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30790, 0, 0, 0, 0, 0, 40946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}"
0.002,"{20554, 20324, 0, 0, 0, 35276, 0, 0, 0, 0, 0, 0, 9742, 0, 7648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27292, 16050, 0, 0, 0, 0, 38518, 0, 0, 0, 0, 17406, 0, 0, 0, 0, 41208, 0, 0, 15680, 0, 0, 0, 9560, 17962, 22162, 0, 0, 28722, 9624, 18786, 0, 0, 0, 23386, 0, 0, 0, 0, 0, 0, 0, 46248, 0, 0, 0, 0, 0, 18502, 0, 9556, 14658, 29380, 0, 0, 0, 0, 19062, 0, 0, 0, 0, 0, 0, 0, 81228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12702, 20878, 14048, 0, 42204, 0, 0, 0, 0, 0, 6860, 0, 0, 39786, 23350, 0, 0, 0, 9976, 0}"
0.003,"{6572, 0, 0, 19128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11148, 0, 0, 4958, 0, 29914, 28632, 0, 18010, 0, 13328, 21058, 0, 9994, 0, 27172, 38386, 0, 0, 0, 0, 16122, 18896, 0, 0, 10594, 0, 9618, 16204, 0, 0, 0, 0, 0, 0, 0, 0, 22726, 27078, 0, 0, 5172, 21852, 0, 18586, 9074, 19098, 0, 0, 25138, 0, 0, 18312, 9448, 18688, 10512, 21420, 12480, 6572, 9748, 0, 0, 0, 0, 0, 29664, 9242, 0, 0, 0, 0, 0, 10362, 39068, 0, 17848, 18084, 0, 0, 15096, 24258, 0, 27990, 0, 0, 29322, 0, 22008, 0, 0, 0, 10774, 21482, 5264, 9380, 13686, 0, 0, 11046, 0, 0, 14528, 14500, 0, 24096, 0, 21106, 15050, 0, 0, 34102, 0, 0, 0, 29586, 0, 0, 5674, 0, 42060, 30770, 0, 0, 10568, 0, 0, 6296, 10176, 5204, 24604, 19498, 62762, 13080, 0}"
0.004,"{14804, 20774, 0, 8896, 23282, 15108, 11634, 5448, 5326, 29900, 4806, 10368, 10354, 0, 18758, 10722, 6056, 5096, 9696, 0, 17480, 0, 17298, 5178, 12722, 16682, 0, 10234, 11826, 10506, 16008, 0, 0, 11208, 0, 0, 0, 0, 15654, 0, 0, 0, 18376, 26290, 0, 11118, 16408, 9434, 0, 0, 0, 0, 14636, 0, 0, 0, 0, 7378, 0, 16796, 0, 0, 29944, 9770, 33174, 9134, 26068, 59862, 10710, 9730, 7098, 0, 5838, 17936, 0, 12420, 15008, 17364, 26540, 0, 0, 11566, 4610, 10122, 0, 13490, 16766, 4680, 6722, 4374, 10206, 13850, 5978, 10914, 8000, 0, 0, 12374, 10398, 5460, 14004, 0, 14838, 9120, 0, 9420, 9866, 0, 5422, 0, 5818, 26032, 22616, 0, 14990, 0, 18328, 0, 39090, 0, 10344, 5450, 5822, 12322, 10390, 5542, 16992, 7016, 0, 0, 0, 7220, 0, 0, 11188, 0, 20130, 4484, 0, 35230, 0, 0, 6362, 13688, 9508, 40418, 4750, 18984, 0, 0}"
0.005,"{4922, 0, 13946, 0, 22862, 5322, 10498, 0, 15690, 17708, 4918, 32810, 20644, 11508, 9742, 27538, 10198, 5030, 0, 24030, 0, 5234, 5496, 0, 13358, 5548, 0, 5744, 6334, 9958, 5268, 11500, 6926, 0, 5252, 21260, 5422, 8242, 12744, 12794, 8380, 11396, 13954, 12370, 10010, 5364, 0, 8534, 15630, 8954, 4812, 0, 8290, 9222, 4442, 0, 7238, 6260, 19156, 5788, 9176, 9072, 0, 0, 19366, 0, 14812, 17372, 10064, 18304, 5322, 18094, 27044, 16678, 0, 12770, 9980, 7310, 0, 10808, 6288, 6776, 5852, 5516, 0, 14002, 5076, 10328, 14074, 0, 20256, 0, 9908, 0, 12434, 10352, 5124, 0, 14632, 6974, 13476, 4782, 8148, 3910, 5026, 11566, 5260, 23836, 5202, 0, 11758, 8912, 0, 20934, 6626, 32226, 10608, 0, 5544, 0, 4886, 11506, 0, 17592, 4466, 24342, 11080, 14866, 5406, 7544, 4872, 11664, 4970, 4434, 10422, 4876, 0, 15374, 15176, 5760, 10440, 23394, 15406, 12084, 10652, 11518, 17054, 5690, 10224, 0}"
0.006,"{8702, 16136, 6556, 19514, 0, 21132, 6726, 4596, 6328, 17776, 13614, 6268, 4494, 13936, 9384, 10066, 9826, 9932, 14082, 5362, 6214, 4308, 19592, 0, 18146, 6220, 9910, 13034, 11886, 11302, 10638, 11076, 10480, 13724, 14246, 27852, 11058, 6632, 6570, 7218, 0, 7480, 15822, 0, 12394, 0, 15174, 5474, 8282, 5068, 5626, 7948, 13920, 7752, 5414, 6454, 0, 5788, 10116, 6108, 8814, 15076, 15790, 4550, 0, 7928, 6838, 5798, 0, 0, 0, 9710, 6404, 9866, 4868, 0, 15130, 4890, 7388, 4640, 20964, 12090, 19546, 5394, 5918, 6982, 5246, 18616, 0, 13510, 0, 16870, 6028, 6070, 5144, 9704, 6688, 5334, 4664, 0, 5128, 15712, 0, 6158, 19610, 7318, 7368, 5784, 5384, 0, 7820, 8490, 17472, 4968, 16546, 5672, 10812, 7236, 8272, 7032, 26218, 17202, 5494, 12260, 0, 7782, 23032, 3362, 7578, 11076, 6578, 9656, 23380, 11280, 6008, 9014, 4152, 4704, 7692, 10238, 4440, 4614, 0, 11610, 0, 0, 18194, 8294, 19990, 18908}"
0.007000000000000001,"{5084, 5466, 10198, 6936, 0, 10952, 4608, 9040, 5576, 0, 5422, 0, 0, 5326, 6162, 6116, 0, 17438, 4162, 13800, 10672, 4064, 4310, 6050, 8058, 3812, 6730, 0, 5240, 14306, 0, 17744, 5282, 9172, 5350, 6638, 8800, 6286, 16708, 0, 4762, 0, 7524, 5448, 0, 7348, 9252, 6242, 7086, 4750, 10036, 10286, 6502, 8322, 9924, 9042, 16072, 5624, 8178, 0, 18850, 4568, 20818, 7002, 5454, 0, 9928, 5194, 15438, 3694, 5160, 6680, 6056, 4012, 6090, 6352, 5912, 0, 4456, 11688, 7602, 0, 0, 6226, 11634, 5494, 23688, 7640, 12276, 6622, 0, 4528, 5808, 14186, 0, 15892, 4836, 4994, 0, 5634, 4620, 17694, 5542, 11378, 8708, 5256, 4360, 5510, 5598, 0, 11710, 6490, 13106, 4370, 5552, 13668, 5370, 5476, 7858, 3912, 5908, 7870, 5340, 4486, 15222, 5912, 8126, 4344, 13574, 3980, 12612, 5912, 0, 11506, 5218, 9912, 13710, 5586, 6926, 10934, 12078, 6894, 10882, 0, 9856, 0, 6020, 5480, 4716, 10320}"
0.008,"{5846, 5018, 4016, 4948, 5396, 4350, 4658, 5996, 8972, 8032, 15562, 5696, 10304, 7392, 13556, 5264, 9272, 11744, 5362, 9362, 4814, 8364, 4322, 7092, 5430, 5046, 0, 8634, 10596, 7466, 6646, 5140, 4508, 8134, 4908, 3766, 5614, 5140, 3076, 5506, 8364, 4262, 5534, 8756, 3892, 4712, 8418, 4590, 4448, 0, 4866, 11082, 4288, 5824, 8314, 11824, 9432, 4308, 4058, 7560, 7938, 10794, 7906, 5188, 9580, 4936, 19256, 20184, 6412, 12168, 14208, 6982, 11406, 5842, 6540, 6582, 6180, 11404, 7436, 14446, 3838, 5130, 6352, 5962, 8144, 6248, 10692, 6510, 4446, 7912, 9372, 4886, 15304, 7808, 5704, 5410, 4398, 10590, 2498, 8174, 8084, 30630, 0, 0, 7296, 4308, 5844, 4200, 5552, 6194, 0, 5984, 8560, 7128, 5458, 4890, 0, 0, 13908, 4576, 5794, 5812, 10866, 5876, 10314, 4282, 7822, 7096, 5184, 4698, 5900, 9466, 7248, 5128, 18098, 4874, 3404, 3856, 0, 7912, 5494, 5076, 5880, 6728, 11212, 6406, 15304, 0, 6038, 5056}"
